CLIENTNUM,Attrition_Flag,churn_probability,predicted_churn,risk_level,cluster,segment_name,PC1,PC2,Customer_Age,Gender,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio
711443808,Existing Customer,0.0307,0,Low,1,High-Utilization Credit Revolvers,-0.759,2.035,46,M,4068,53,1,1,2695.0,1657,0.615
778952058,Existing Customer,0.4726,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.39,-1.559,46,M,3435,56,2,5,20860.0,1496,0.072
713642133,Existing Customer,0.0326,0,Low,0,Accelerating Growth Customers,-0.482,3.207,45,M,4558,60,3,3,1892.0,1049,0.554
778908783,Existing Customer,0.9815,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.148,-2.881,52,M,1427,25,3,4,27751.0,1018,0.037
778170633,Existing Customer,0.015,0,Low,2,Disengaged & Underutilized (At-Risk),0.461,-1.441,48,M,3661,71,2,2,34516.0,657,0.019
714670533,Existing Customer,0.1691,0,Low,2,Disengaged & Underutilized (At-Risk),0.017,-2.051,47,M,3069,62,1,5,24580.0,2517,0.102
771833433,Attrited Customer,0.5677,1,High,2,Disengaged & Underutilized (At-Risk),-0.201,-2.361,49,M,2063,48,2,4,29893.0,0,0.0
772758783,Existing Customer,0.2143,0,Low,2,Disengaged & Underutilized (At-Risk),-0.515,-1.888,43,M,3343,60,1,5,21165.0,735,0.035
788959758,Existing Customer,0.2986,0,Medium,0,Accelerating Growth Customers,0.363,0.254,47,F,3451,59,2,1,9148.0,561,0.061
716878533,Existing Customer,0.2356,0,Low,2,Disengaged & Underutilized (At-Risk),-1.175,-1.064,55,M,1425,33,1,1,10979.0,1889,0.172
713267133,Existing Customer,0.1352,0,Low,2,Disengaged & Underutilized (At-Risk),0.094,-0.204,41,F,3088,65,1,2,6519.0,851,0.131
716263533,Existing Customer,0.0082,0,Low,0,Accelerating Growth Customers,0.151,2.352,44,M,3166,72,2,2,2509.0,1464,0.583
719026383,Existing Customer,0.2317,0,Low,0,Accelerating Growth Customers,-0.027,0.542,35,F,3135,59,1,3,2664.0,0,0.0
821755233,Existing Customer,0.3334,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.341,-1.624,40,F,3441,69,5,2,14999.0,1123,0.075
709683633,Existing Customer,0.0217,0,Low,2,Disengaged & Underutilized (At-Risk),0.069,-0.042,32,F,2914,67,1,2,10332.0,948,0.092
714318033,Existing Customer,0.0429,0,Low,0,Accelerating Growth Customers,-0.486,0.588,50,M,3321,57,1,4,10226.0,1638,0.16
828291858,Attrited Customer,0.8372,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.776,-1.506,38,M,2381,40,3,4,12050.0,1821,0.151
779647608,Existing Customer,0.0138,0,Low,2,Disengaged & Underutilized (At-Risk),0.982,-1.462,39,M,4199,92,2,2,26124.0,0,0.0
787605558,Existing Customer,0.0464,0,Low,2,Disengaged & Underutilized (At-Risk),-0.111,-0.805,48,F,3489,81,2,2,9816.0,0,0.0
771534408,Existing Customer,0.0218,0,Low,1,High-Utilization Credit Revolvers,-0.298,2.223,52,F,3897,74,3,3,2783.0,2379,0.855
716219808,Existing Customer,0.7458,1,High,2,Disengaged & Underutilized (At-Risk),-1.311,-1.956,49,M,1742,41,2,3,15942.0,0,0.0
715690908,Existing Customer,0.0284,0,Low,0,Accelerating Growth Customers,0.429,0.26,46,F,3418,78,3,2,12222.0,1260,0.103
789125733,Existing Customer,0.5819,1,High,2,Disengaged & Underutilized (At-Risk),-1.286,-0.657,38,F,2114,53,2,4,4002.0,1402,0.35
717271983,Existing Customer,0.0311,0,Low,2,Disengaged & Underutilized (At-Risk),0.065,-1.745,60,M,3261,64,3,2,34516.0,1388,0.04
709695333,Existing Customer,0.0259,0,Low,2,Disengaged & Underutilized (At-Risk),0.418,-0.226,48,M,3577,82,2,4,10227.0,1695,0.166
712233183,Existing Customer,0.1119,0,Low,1,High-Utilization Credit Revolvers,-0.012,0.842,45,F,3244,62,3,1,4265.0,1622,0.38
716645883,Existing Customer,0.2223,0,Low,2,Disengaged & Underutilized (At-Risk),0.604,-0.885,47,M,4297,68,2,2,13867.0,0,0.0
711762408,Existing Customer,0.1743,0,Low,2,Disengaged & Underutilized (At-Risk),-0.024,-0.075,43,M,4023,63,1,2,2243.0,0,0.0
818305008,Existing Customer,0.0014,0,Low,0,Accelerating Growth Customers,0.255,0.232,41,F,3978,89,1,3,11239.0,1375,0.122
788159433,Existing Customer,0.0283,0,Low,2,Disengaged & Underutilized (At-Risk),0.374,-0.807,53,M,3855,70,1,2,22558.0,818,0.036
709104333,Existing Customer,0.0993,0,Low,2,Disengaged & Underutilized (At-Risk),0.032,-1.76,50,M,2687,64,2,4,34516.0,891,0.026
708112008,Existing Customer,0.8529,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.171,-2.917,56,M,1661,35,2,3,23510.0,1049,0.045
714731208,Existing Customer,0.082,0,Low,1,High-Utilization Credit Revolvers,-1.143,2.007,63,F,4050,58,2,2,1651.0,1433,0.868
710006958,Existing Customer,0.1879,0,Low,2,Disengaged & Underutilized (At-Risk),-0.208,-0.263,53,F,4755,69,2,2,8693.0,796,0.092
815062383,Existing Customer,0.9347,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.185,-0.776,35,F,1914,33,3,1,4549.0,1193,0.262
778447908,Existing Customer,0.1708,0,Low,2,Disengaged & Underutilized (At-Risk),0.361,-0.109,51,M,4136,65,1,2,3558.0,0,0.0
720725058,Attrited Customer,0.9875,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.994,-1.898,51,F,1375,33,3,4,7176.0,0,0.0
803415183,Existing Customer,0.0996,0,Low,2,Disengaged & Underutilized (At-Risk),1.433,-1.926,44,M,4614,76,3,1,34516.0,657,0.019
708582858,Existing Customer,0.793,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.201,-2.388,38,M,2958,63,3,4,18293.0,0,0.0
779833908,Existing Customer,0.0339,0,Low,2,Disengaged & Underutilized (At-Risk),0.026,-0.836,40,F,4095,67,2,1,18332.0,1376,0.075
818687958,Existing Customer,0.0057,0,Low,1,High-Utilization Credit Revolvers,0.323,0.318,48,M,4462,88,3,2,6383.0,1436,0.225
708714108,Existing Customer,0.151,0,Low,2,Disengaged & Underutilized (At-Risk),-1.081,-0.782,42,F,1894,49,2,3,13441.0,2517,0.187
754872333,Existing Customer,0.0156,0,Low,2,Disengaged & Underutilized (At-Risk),1.323,-0.854,50,M,4740,88,1,3,20114.0,0,0.0
718637208,Existing Customer,0.4701,0,Medium,1,High-Utilization Credit Revolvers,-1.248,0.929,54,F,1689,36,2,1,2019.0,1387,0.687
816772908,Existing Customer,0.011,0,Low,2,Disengaged & Underutilized (At-Risk),0.647,-1.916,38,M,4533,78,1,2,34516.0,1793,0.052
711935283,Attrited Customer,0.9695,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.568,-1.964,55,M,1427,36,1,4,1438.3,0,0.0
716950758,Attrited Customer,0.7862,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.335,-1.284,46,M,1657,43,3,2,8017.0,0,0.0
716497908,Existing Customer,0.1885,0,Low,2,Disengaged & Underutilized (At-Risk),0.333,-0.4,49,F,3698,65,1,2,8519.0,0,0.0
809358708,Existing Customer,0.0364,0,Low,2,Disengaged & Underutilized (At-Risk),0.064,-2.119,38,M,3514,63,2,2,34516.0,2135,0.062
716037708,Existing Customer,0.4512,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.115,-1.085,50,M,3240,54,3,3,9474.0,1021,0.108
717804783,Existing Customer,0.2001,0,Low,0,Accelerating Growth Customers,-0.233,0.656,40,F,4160,70,3,4,6587.0,824,0.125
715338783,Existing Customer,0.014,0,Low,2,Disengaged & Underutilized (At-Risk),0.228,0.147,32,M,3018,80,2,2,2999.0,0,0.0
779645658,Existing Customer,0.2418,0,Low,0,Accelerating Growth Customers,-0.194,0.093,49,M,3607,59,1,4,7154.0,1472,0.206
787565433,Existing Customer,0.8534,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.993,-1.522,53,M,1494,36,2,4,4039.0,1397,0.346
717287883,Existing Customer,0.8205,1,Critical,2,Disengaged & Underutilized (At-Risk),-2.49,-0.588,57,M,1532,24,2,3,5516.0,2517,0.456
715746633,Existing Customer,0.0308,0,Low,0,Accelerating Growth Customers,0.706,1.182,64,F,4256,70,1,2,5577.0,689,0.124
720635883,Existing Customer,0.0846,0,Low,2,Disengaged & Underutilized (At-Risk),-0.931,-0.212,34,M,2902,60,3,3,8628.0,1500,0.174
710077008,Existing Customer,0.0136,0,Low,2,Disengaged & Underutilized (At-Risk),0.726,-1.013,43,M,3522,74,3,1,30137.0,1368,0.045
804437658,Existing Customer,0.0418,0,Low,2,Disengaged & Underutilized (At-Risk),0.023,-0.345,42,F,3413,66,2,1,9778.0,2154,0.22
780000258,Existing Customer,0.1569,0,Low,2,Disengaged & Underutilized (At-Risk),0.52,-1.525,48,M,4172,84,2,5,20912.0,0,0.0
825785508,Existing Customer,0.6516,1,High,2,Disengaged & Underutilized (At-Risk),0.469,-1.359,49,M,4890,64,2,2,14699.0,1049,0.071
720252858,Existing Customer,0.1352,0,Low,2,Disengaged & Underutilized (At-Risk),-0.449,-0.235,57,M,3396,63,3,2,10350.0,0,0.0
710017758,Existing Customer,0.3642,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.334,-1.373,44,M,3784,67,2,3,11346.0,0,0.0
711750183,Existing Customer,0.4281,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.057,-0.623,63,F,3640,56,1,3,15987.0,1345,0.084
718364283,Existing Customer,0.1113,0,Low,0,Accelerating Growth Customers,0.649,-0.454,43,M,3602,72,2,4,19711.0,0,0.0
711638658,Existing Customer,0.0061,0,Low,0,Accelerating Growth Customers,0.12,0.889,33,M,2878,63,1,1,8650.0,1929,0.223
711046383,Existing Customer,0.0325,0,Low,2,Disengaged & Underutilized (At-Risk),0.531,-1.379,55,M,3542,60,1,1,34516.0,1316,0.038
720877083,Existing Customer,0.0058,0,Low,0,Accelerating Growth Customers,-0.33,0.424,50,M,3323,66,1,2,9748.0,1354,0.139
715662258,Existing Customer,0.0271,0,Low,1,High-Utilization Credit Revolvers,-0.037,1.55,49,F,3777,75,1,2,2454.0,2060,0.839
715570533,Attrited Customer,0.9848,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.617,-4.164,48,M,1632,44,2,6,34516.0,0,0.0
758202858,Existing Customer,0.2216,0,Low,2,Disengaged & Underutilized (At-Risk),-0.563,-0.35,47,F,3453,72,2,4,4255.0,1681,0.395
712872183,Existing Customer,0.0021,0,Low,1,High-Utilization Credit Revolvers,0.297,1.288,35,F,2464,92,2,2,3271.0,1367,0.418
710014683,Existing Customer,0.1327,0,Low,2,Disengaged & Underutilized (At-Risk),-0.128,0.226,31,F,2807,65,3,2,3480.0,724,0.208
716934333,Existing Customer,0.1882,0,Low,2,Disengaged & Underutilized (At-Risk),-0.013,-1.367,50,M,3556,68,1,4,13306.0,2458,0.185
778523733,Existing Customer,0.0317,0,Low,2,Disengaged & Underutilized (At-Risk),-0.097,-0.925,38,M,3625,73,1,2,13637.0,0,0.0
716353083,Existing Customer,0.2422,0,Low,2,Disengaged & Underutilized (At-Risk),-0.027,-0.816,39,M,4444,72,2,3,6733.0,1028,0.153
753642933,Existing Customer,0.0112,0,Low,1,High-Utilization Credit Revolvers,0.797,1.59,52,F,4293,83,3,0,2728.0,1365,0.5
708151008,Existing Customer,0.1761,0,Low,0,Accelerating Growth Customers,-0.759,1.224,49,F,2433,41,1,2,6250.0,644,0.103
789646158,Existing Customer,0.0329,0,Low,2,Disengaged & Underutilized (At-Risk),-0.549,0.36,49,M,3297,66,1,3,3653.0,881,0.241
712423233,Existing Customer,0.0151,0,Low,0,Accelerating Growth Customers,0.801,-0.237,44,M,3752,71,3,1,22919.0,1368,0.06
719806233,Existing Customer,0.2284,0,Low,2,Disengaged & Underutilized (At-Risk),0.584,-2.226,36,M,2686,59,2,2,34516.0,0,0.0
786509358,Existing Customer,0.2559,0,Medium,0,Accelerating Growth Customers,-0.988,1.956,44,M,2051,36,1,4,4198.0,1782,0.424
711502908,Existing Customer,0.0905,0,Low,2,Disengaged & Underutilized (At-Risk),-0.49,-0.925,44,M,3550,68,2,2,7532.0,0,0.0
748617858,Existing Customer,0.0538,0,Low,1,High-Utilization Credit Revolvers,-0.437,0.75,35,M,2968,65,2,3,4587.0,1704,0.371
721532583,Attrited Customer,0.5488,1,High,2,Disengaged & Underutilized (At-Risk),-1.539,-1.11,45,M,1995,39,3,4,12250.0,2165,0.177
789244308,Existing Customer,0.0729,0,Low,2,Disengaged & Underutilized (At-Risk),-0.406,-0.748,56,M,3986,64,1,4,17753.0,1899,0.107
709330383,Existing Customer,0.0556,0,Low,2,Disengaged & Underutilized (At-Risk),-0.052,-0.881,37,F,3283,74,3,3,12535.0,2049,0.163
719136183,Existing Customer,0.0244,0,Low,1,High-Utilization Credit Revolvers,-0.825,0.457,48,F,3410,69,1,3,3541.0,1444,0.408
716939358,Existing Customer,0.6907,1,High,2,Disengaged & Underutilized (At-Risk),-0.457,-1.242,43,F,4632,67,3,4,14622.0,0,0.0
778155558,Existing Customer,0.1029,0,Low,2,Disengaged & Underutilized (At-Risk),0.764,-1.587,45,M,3560,71,1,2,23973.0,0,0.0
713461533,Existing Customer,0.0041,0,Low,0,Accelerating Growth Customers,1.035,-0.072,54,M,3042,73,2,1,29200.0,1310,0.045
803776533,Existing Customer,0.6578,1,High,2,Disengaged & Underutilized (At-Risk),-0.448,-1.226,46,M,2118,52,3,2,10077.0,0,0.0
714857508,Existing Customer,0.2241,0,Low,2,Disengaged & Underutilized (At-Risk),-0.528,-0.735,44,F,3939,69,2,4,8667.0,1775,0.205
720348933,Existing Customer,0.254,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.274,-0.37,44,M,3060,60,3,4,12871.0,758,0.059
721158108,Existing Customer,0.6065,1,High,2,Disengaged & Underutilized (At-Risk),-0.118,-1.498,38,M,3982,72,2,4,2346.0,0,0.0
789043008,Existing Customer,0.1823,0,Low,2,Disengaged & Underutilized (At-Risk),-0.38,-1.132,55,F,2058,70,2,4,9919.0,0,0.0
713362158,Existing Customer,0.3247,0,Medium,2,Disengaged & Underutilized (At-Risk),0.064,-1.441,50,M,3519,70,1,4,17087.0,0,0.0
712623258,Attrited Customer,0.8313,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.999,-0.433,42,F,2272,42,3,3,5505.0,2517,0.457
708494583,Existing Customer,0.7418,1,High,2,Disengaged & Underutilized (At-Risk),-0.418,-0.058,49,F,3731,53,1,3,1902.0,0,0.0
718394658,Existing Customer,0.0081,0,Low,1,High-Utilization Credit Revolvers,-0.237,1.186,31,F,2366,62,1,1,4254.0,2464,0.579
719398158,Existing Customer,0.0032,0,Low,0,Accelerating Growth Customers,-0.077,0.659,51,M,3912,76,1,3,9854.0,1886,0.191
711885258,Existing Customer,0.7604,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.481,-0.554,47,F,2078,42,3,4,7711.0,988,0.128
789161358,Existing Customer,0.0951,0,Low,0,Accelerating Growth Customers,-0.904,2.384,30,F,2666,46,1,4,3213.0,2517,0.783
787581858,Existing Customer,0.6002,1,High,1,High-Utilization Credit Revolvers,-0.643,-0.024,46,M,3612,59,2,4,3132.0,1466,0.468
779198133,Existing Customer,0.2767,0,Medium,2,Disengaged & Underutilized (At-Risk),0.015,-0.382,45,F,3530,61,3,2,9977.0,2088,0.209
708314808,Existing Customer,0.2432,0,Low,2,Disengaged & Underutilized (At-Risk),-1.632,-0.8,53,F,1570,40,1,3,5659.0,1393,0.246
720508233,Attrited Customer,0.954,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.956,-2.336,62,M,1898,42,4,4,17161.0,0,0.0
717134058,Existing Customer,0.0087,0,Low,1,High-Utilization Credit Revolvers,0.16,0.37,65,F,4028,81,1,2,5018.0,1131,0.225
783366483,Existing Customer,0.1625,0,Low,2,Disengaged & Underutilized (At-Risk),-0.129,-1.261,44,F,3242,74,3,3,11474.0,1063,0.093
715412583,Existing Customer,0.0381,0,Low,2,Disengaged & Underutilized (At-Risk),-0.685,-0.086,51,M,3815,65,1,4,7925.0,1445,0.182
719562108,Existing Customer,0.0355,0,Low,2,Disengaged & Underutilized (At-Risk),-0.672,-0.434,28,F,2671,67,3,3,12793.0,1650,0.129
754457883,Existing Customer,0.4849,0,Medium,0,Accelerating Growth Customers,-0.888,0.62,49,M,1876,35,2,2,4834.0,0,0.0
742552683,Existing Customer,0.0229,0,Low,1,High-Utilization Credit Revolvers,-0.596,0.965,44,F,4208,86,2,5,1438.3,688,0.478
711455133,Existing Customer,0.5744,1,High,0,Accelerating Growth Customers,-1.074,-0.206,55,M,2481,42,3,3,12948.0,1839,0.142
716387733,Attrited Customer,0.9996,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.734,-2.369,49,M,1693,25,4,5,5662.0,1484,0.262
772571508,Existing Customer,0.4654,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.582,-0.028,34,F,2311,43,1,0,2799.0,0,0.0
718815108,Existing Customer,0.0081,0,Low,1,High-Utilization Credit Revolvers,0.593,0.305,50,M,3420,81,3,1,6030.0,1315,0.218
719266158,Existing Customer,0.0789,0,Low,2,Disengaged & Underutilized (At-Risk),-0.38,-0.169,42,M,3434,65,3,1,6779.0,1359,0.2
720708183,Existing Customer,0.0158,0,Low,2,Disengaged & Underutilized (At-Risk),0.679,-0.734,53,F,4758,83,1,1,15248.0,1242,0.081
767523933,Existing Customer,0.0113,0,Low,0,Accelerating Growth Customers,0.968,0.579,53,M,3938,69,1,0,15583.0,0,0.0
797466033,Existing Customer,0.0251,0,Low,1,High-Utilization Credit Revolvers,-0.483,1.042,32,M,2880,69,2,3,2576.0,1754,0.681
771886233,Existing Customer,0.0505,0,Low,0,Accelerating Growth Customers,-0.862,-0.691,48,M,1941,51,3,5,25270.0,1090,0.043
712612233,Existing Customer,0.4392,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.52,-1.252,35,M,2067,59,3,3,8717.0,719,0.082
716516208,Existing Customer,0.2687,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.242,-0.194,45,M,3748,64,2,3,1438.3,0,0.0
709950858,Existing Customer,0.0153,0,Low,2,Disengaged & Underutilized (At-Risk),0.883,-1.579,45,M,3458,71,2,1,33755.0,2301,0.068
779882508,Existing Customer,0.3356,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.466,-0.613,53,F,3364,69,3,4,7282.0,0,0.0
717472833,Existing Customer,0.2273,0,Low,2,Disengaged & Underutilized (At-Risk),-0.628,-0.42,42,M,4253,73,3,5,7260.0,713,0.098
712665633,Existing Customer,0.664,1,High,2,Disengaged & Underutilized (At-Risk),-1.223,-1.765,43,F,3472,51,1,4,12952.0,1864,0.144
709562358,Existing Customer,0.0221,0,Low,0,Accelerating Growth Customers,-0.417,0.629,55,F,4456,79,1,5,5353.0,1594,0.298
715391433,Existing Customer,0.4881,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.428,-0.839,38,M,2143,41,4,4,11741.0,1560,0.133
708722583,Existing Customer,0.0784,0,Low,1,High-Utilization Credit Revolvers,-0.796,0.972,39,F,3024,64,3,1,2609.0,1656,0.635
720452508,Existing Customer,0.0655,0,Low,2,Disengaged & Underutilized (At-Risk),0.471,-0.552,51,F,3848,74,3,1,11167.0,0,0.0
714566958,Existing Customer,0.7928,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.044,-1.79,44,M,2291,40,2,5,20882.0,1420,0.068
816084333,Existing Customer,0.0587,0,Low,0,Accelerating Growth Customers,0.523,-1.087,42,M,3260,63,2,2,34516.0,1230,0.036
806179683,Existing Customer,0.0504,0,Low,1,High-Utilization Credit Revolvers,-0.495,1.405,63,F,4433,68,3,2,3071.0,2044,0.666
806244183,Existing Customer,0.0203,0,Low,2,Disengaged & Underutilized (At-Risk),0.121,0.02,39,M,4544,84,1,4,2267.0,0,0.0
787999533,Existing Customer,0.0395,0,Low,1,High-Utilization Credit Revolvers,-0.236,-0.162,52,M,3595,68,2,2,6617.0,2517,0.38
718358808,Existing Customer,0.7383,1,High,2,Disengaged & Underutilized (At-Risk),-0.851,-0.463,57,F,3758,61,3,5,3276.0,0,0.0
718474683,Existing Customer,0.0129,0,Low,0,Accelerating Growth Customers,0.29,0.999,36,M,3092,67,3,2,10097.0,2139,0.212
716908158,Existing Customer,0.0062,0,Low,0,Accelerating Growth Customers,-0.432,1.042,42,F,3299,64,2,1,8260.0,2517,0.305
713984208,Existing Customer,0.0136,0,Low,2,Disengaged & Underutilized (At-Risk),0.069,0.412,52,M,4029,72,2,1,5776.0,874,0.151
713013483,Existing Customer,0.6274,1,High,1,High-Utilization Credit Revolvers,-1.188,0.299,40,F,3754,58,3,3,1438.3,915,0.636
754599558,Existing Customer,0.0353,0,Low,1,High-Utilization Credit Revolvers,-0.089,0.529,40,F,3825,70,3,1,7207.0,2002,0.278
788739633,Attrited Customer,0.7192,1,High,2,Disengaged & Underutilized (At-Risk),-1.036,-0.316,38,M,2136,40,1,4,2106.0,238,0.113
712411908,Existing Customer,0.3906,0,Medium,2,Disengaged & Underutilized (At-Risk),0.066,-1.753,44,M,4071,67,2,5,21158.0,0,0.0
717538683,Existing Customer,0.0596,0,Low,2,Disengaged & Underutilized (At-Risk),0.564,-0.851,43,M,3204,64,2,2,22906.0,1132,0.049
709447908,Existing Customer,0.0338,0,Low,1,High-Utilization Credit Revolvers,-0.906,1.878,45,M,3281,63,3,4,2648.0,2309,0.872
816834933,Existing Customer,0.1041,0,Low,2,Disengaged & Underutilized (At-Risk),-0.177,-1.934,34,F,2652,64,2,2,30702.0,673,0.022
718963158,Existing Customer,0.17,0,Low,2,Disengaged & Underutilized (At-Risk),0.389,-1.974,49,M,3230,64,3,1,34516.0,0,0.0
714358008,Existing Customer,0.2939,0,Medium,2,Disengaged & Underutilized (At-Risk),0.687,-1.405,53,F,4659,72,1,3,17054.0,0,0.0
720758808,Attrited Customer,0.2266,0,Low,2,Disengaged & Underutilized (At-Risk),-0.899,-1.359,38,M,1995,54,1,5,16317.0,0,0.0
708255633,Existing Customer,0.2554,0,Medium,1,High-Utilization Credit Revolvers,-0.558,-0.182,36,M,3240,65,2,4,3761.0,1710,0.455
716101308,Existing Customer,0.4895,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.91,-0.303,48,M,4251,60,3,4,2173.0,0,0.0
715986258,Existing Customer,0.4971,0,Medium,2,Disengaged & Underutilized (At-Risk),0.302,-1.66,53,F,4037,68,3,2,15845.0,1675,0.106
715858008,Attrited Customer,0.8927,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.446,-1.679,49,F,1224,31,3,3,8061.0,2517,0.312
806226933,Existing Customer,0.0277,0,Low,0,Accelerating Growth Customers,0.549,-0.472,37,M,3660,59,1,1,34516.0,0,0.0
708361833,Existing Customer,0.05,0,Low,2,Disengaged & Underutilized (At-Risk),0.81,-0.925,44,M,3650,80,2,3,19430.0,0,0.0
778422933,Existing Customer,0.1753,0,Low,0,Accelerating Growth Customers,0.168,-0.207,42,F,3323,56,2,2,19127.0,985,0.051
708957183,Existing Customer,0.0246,0,Low,1,High-Utilization Credit Revolvers,-0.855,1.998,48,M,2198,41,1,0,2708.0,2517,0.929
718000383,Existing Customer,0.6446,1,High,2,Disengaged & Underutilized (At-Risk),0.296,-2.055,60,F,4274,64,3,4,23566.0,1147,0.049
714466458,Existing Customer,0.0106,0,Low,1,High-Utilization Credit Revolvers,-0.376,1.553,49,F,3400,76,3,2,2532.0,2124,0.839
719608308,Existing Customer,0.0071,0,Low,1,High-Utilization Credit Revolvers,0.31,0.433,37,M,2927,73,2,3,9829.0,2517,0.256
792995808,Existing Customer,0.4083,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.836,-0.352,57,F,3474,67,4,5,7226.0,1689,0.234
716211258,Existing Customer,0.8297,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.705,-0.545,59,F,1966,43,5,4,4072.0,0,0.0
779289033,Existing Customer,0.2289,0,Low,0,Accelerating Growth Customers,-0.098,-0.856,46,F,3328,61,1,5,21646.0,1778,0.082
719356008,Existing Customer,0.5514,1,High,0,Accelerating Growth Customers,-0.041,0.344,39,F,4548,69,3,4,1438.3,0,0.0
718503108,Existing Customer,0.0268,0,Low,2,Disengaged & Underutilized (At-Risk),0.633,-1.076,40,M,3792,77,3,1,14046.0,1994,0.142
779661033,Existing Customer,0.0497,0,Low,2,Disengaged & Underutilized (At-Risk),0.099,-1.178,49,M,3503,66,2,3,25620.0,1107,0.043
813053733,Attrited Customer,0.9629,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.096,-2.97,53,M,3029,49,3,4,34516.0,278,0.008
